profile_name,title,started_at,duration_sec,device_type
User 4,Space Force: Season 1: MARK AND MALLORY GO TO WASHINGTON (Episode 3),2022-04-05 03:14:01,712,Device Type 0
User 4,Space Force: Season 1: MARK AND MALLORY GO TO WASHINGTON (Episode 3),2022-04-04 22:25:53,935,Device Type 0
User 4,Space Force: Season 1: SAVE EPSILON 6! (Episode 2),2022-04-04 21:56:26,1766,Device Type 0
User 4,Space Force: Season 1: THE LAUNCH (Episode 1),2022-04-04 21:21:47,2078,Device Type 0
User 4,Travelers: Season 3: Yates (Episode 2),2022-04-04 20:51:03,1082,Device Type 0
User 4,Travelers: Season 3: Ilsa (Episode 1),2022-04-04 20:06:54,2648,Device Type 0
User 4,Travelers: Season 2: 001 (Episode 12),2022-04-04 19:22:02,2628,Device Type 0
User 4,Travelers: Season 2: Simon (Episode 11),2022-04-04 18:51:33,1658,Device Type 0
User 4,Travelers: Season 2: Simon (Episode 11),2022-04-04 18:49:27,123,Device Type 0
User 4,Travelers: Season 2: Simon (Episode 11),2022-04-04 18:05:50,827,Device Type 0
User 4,Travelers: Season 2: 21C (Episode 10),2022-04-04 17:58:21,448,Device Type 0
User 4,DEATH NOTE: Death Note: Makeshift (Episode 20),2022-04-04 15:37:08,1199,Device Type 5
User 4,Travelers: Season 2: 21C (Episode 10),2022-04-04 15:35:29,1572,Device Type 0
User 4,Travelers: Season 2: 21C (Episode 10),2022-04-04 15:18:57,662,Device Type 0
User 4,DEATH NOTE: Death Note: Matsuda (Episode 19),2022-04-04 15:12:20,1205,Device Type 5
User 4,DEATH NOTE: Death Note: Ally (Episode 18),2022-04-04 14:52:10,1207,Device Type 5
User 4,DEATH NOTE: Death Note: Execution (Episode 17),2022-04-04 14:46:27,340,Device Type 5
User 4,Travelers: Season 2: Update (Episode 9),2022-04-04 14:45:24,1664,Device Type 0
User 4,Travelers: Season 2: Update (Episode 9),2022-04-04 14:07:07,943,Device Type 0
User 4,Travelers: Season 2: Traveler 0027 (Episode 8),2022-04-04 13:52:02,904,Device Type 0
User 4,DEATH NOTE: Death Note: Execution (Episode 17),2022-04-04 08:16:15,934,Device Type 5
User 4,DEATH NOTE: Death Note: Decision (Episode 16),2022-04-04 08:06:29,584,Device Type 5
User 4,Death Note_hook_primary_16x9,2022-04-04 08:06:15,9,Device Type 5
User 4,Bad Boys_hook_primary_16x9,2022-04-04 08:06:02,5,Device Type 5
User 4,DEATH NOTE: Death Note: Decision (Episode 16),2022-04-04 04:36:23,627,Device Type 5
User 4,Travelers: Season 2: Traveler 0027 (Episode 8),2022-04-04 04:33:51,1695,Device Type 0
User 4,DEATH NOTE: Death Note: Wager (Episode 15),2022-04-04 04:18:45,1053,Device Type 5
User 4,Travelers: Season 2: 17 Minutes (Episode 7),2022-04-04 03:50:07,2623,Device Type 0
User 4,Travelers: Season 2: U235 (Episode 6),2022-04-04 03:14:37,2130,Device Type 0
User 4,Travelers: Season 2: U235 (Episode 6),2022-04-03 17:04:11,521,Device Type 0
User 4,Travelers: Season 2: Jenny (Episode 5),2022-04-03 16:12:11,2419,Device Type 0
User 4,Travelers: Season 2: Jenny (Episode 5),2022-04-03 15:55:30,199,Device Type 0
User 4,Travelers: Season 2: 11:27 (Episode 4),2022-04-03 15:55:28,1,Device Type 0
User 4,Travelers: Season 2: 11:27 (Episode 4),2022-04-03 15:09:04,2559,Device Type 0
User 4,Travelers: Season 2: 11:27 (Episode 4),2022-04-03 15:08:00,48,Device Type 0
User 4,Travelers: Season 2: Jacob (Episode 3),2022-04-03 15:06:54,65,Device Type 0
User 4,DEATH NOTE: Death Note: Wager (Episode 15),2022-04-03 15:01:33,219,Device Type 5
User 4,DEATH NOTE: Death Note: Friend (Episode 14),2022-04-03 14:52:04,564,Device Type 5
User 4,Glitch (Trailer),2022-04-03 14:51:31,4,Device Type 5
User 4,Travelers: Season 2: Jacob (Episode 3),2022-04-03 13:40:27,2556,Device Type 0
User 4,Travelers: Season 2: PROTOCOL 4 (Episode 2),2022-04-03 12:54:02,2500,Device Type 0
User 4,Travelers: Season 2: PROTOCOL 4 (Episode 2),2022-04-03 12:24:40,149,Device Type 0
User 4,Travelers: Season 2: Ave Machina (Episode 1),2022-04-03 11:33:21,2657,Device Type 0
User 4,Travelers: Season 1: Grace (Episode 12),2022-04-03 11:14:34,1091,Device Type 0
User 4,Travelers: Season 1: Grace (Episode 12),2022-04-03 09:27:39,1224,Device Type 0
User 4,Travelers: Season 1: Marcy (Episode 11),2022-04-03 09:09:04,1056,Device Type 0
User 4,Travelers: Season 1: Grace (Episode 12),2022-04-03 08:43:40,1510,Device Type 0
User 4,Travelers: Season 1: Marcy (Episode 11),2022-04-03 08:14:39,1606,Device Type 0
User 4,DEATH NOTE: Death Note: Friend (Episode 14),2022-04-03 07:17:26,413,Device Type 5
User 4,Travelers: Season 1: Marcy (Episode 11),2022-04-03 06:53:33,1102,Device Type 0
User 4,Travelers: Season 1: Kathryn (Episode 10),2022-04-03 06:09:49,2624,Device Type 0
User 4,Travelers: Season 1: Bishop (Episode 9),2022-04-03 05:11:08,2685,Device Type 0
User 4,DEATH NOTE: Death Note: Friend (Episode 14),2022-04-03 04:43:29,217,Device Type 5
User 4,Travelers: Season 1: Donner (Episode 8),2022-04-03 04:26:13,2694,Device Type 0
User 4,DEATH NOTE: Death Note: Confession (Episode 13),2022-04-03 04:23:16,1208,Device Type 5
User 4,Deadly Class: Season 1_hook_01_16x9,2022-04-03 04:23:04,5,Device Type 5
User 4,Travelers: Season 1: Protocol 5 (Episode 7),2022-04-03 04:02:25,1424,Device Type 0
User 4,Travelers: Season 1: Donner (Episode 8),2022-04-03 04:02:00,9,Device Type 0
User 4,Travelers: Season 1: Donner (Episode 8),2022-04-02 21:27:37,798,Device Type 0
User 4,Travelers: Season 1: Protocol 5 (Episode 7),2022-04-02 20:44:10,2606,Device Type 0
User 4,Travelers: Season 1: Helios 685 (Episode 6),2022-04-02 20:00:23,2626,Device Type 0
User 4,Travelers: Season 1: Room 101 (Episode 5),2022-04-02 19:00:51,2098,Device Type 0
User 4,Travelers: Season 1: Helios 685 (Episode 6),2022-04-02 18:48:58,645,Device Type 0
User 4,Travelers: Season 1: Room 101 (Episode 5),2022-04-02 18:00:39,2635,Device Type 0
User 4,Travelers: Season 1: Hall (Episode 4),2022-04-02 17:13:48,2652,Device Type 0
User 4,Travelers: Season 1: Aleksander (Episode 3),2022-04-02 17:12:16,91,Device Type 0
User 4,DEATH NOTE: Death Note: Love (Episode 12),2022-04-02 15:33:10,1203,Device Type 5
User 4,Travelers: Season 1: Aleksander (Episode 3),2022-04-02 15:17:25,3569,Device Type 0
User 4,DEATH NOTE: Death Note: Assault (Episode 11),2022-04-02 15:11:44,1284,Device Type 5
User 4,Travelers: Season 1: Protocol 6 (Episode 2),2022-04-02 15:05:39,300,Device Type 0
User 4,DEATH NOTE: Death Note: Doubt (Episode 10),2022-04-02 14:51:19,1191,Device Type 5
User 4,A Dog's Way Home_hook_primary_16x9,2022-04-02 14:49:56,77,Device Type 5
User 4,Travelers: Season 1: Protocol 6 (Episode 2),2022-04-02 14:27:07,21,Device Type 0
User 4,Travelers: Season 1: Protocol 6 (Episode 2),2022-04-02 13:53:37,1138,Device Type 0
User 4,Travelers: Season 1: Protocol 6 (Episode 2),2022-04-02 13:20:59,1402,Device Type 0
User 4,Travelers: Season 1: Pilot (Episode 1),2022-04-02 12:51:26,1565,Device Type 0
User 4,Travelers: Season 1: Pilot (Episode 1),2022-04-02 12:04:06,916,Device Type 0
User 4,Travelers: Season 1: Pilot (Episode 1),2022-04-02 11:42:22,1169,Device Type 0
User 4,Travelers: Season 1: Pilot (Episode 1),2022-04-02 11:37:18,239,Device Type 0
User 4,DEATH NOTE: Death Note: Doubt (Episode 10),2022-04-02 03:22:06,68,Device Type 5
User 4,DEATH NOTE: Death Note: Encounter (Episode 9),2022-04-02 02:59:03,1176,Device Type 5
User 4,Designated Survivor (Trailer),2022-04-02 02:58:53,4,Device Type 5
User 4,Community: Season 1_hook_primary_16x9,2022-04-02 02:58:31,4,Device Type 5
User 4,Raising Dion: Season 2: ISSUE #208: Who You Are (Episode 8),2022-04-01 21:37:49,895,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #208: Who You Are (Episode 8),2022-04-01 19:39:28,567,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #208: Who You Are (Episode 8),2022-04-01 19:24:58,712,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #207: World Without Mom (Episode 7),2022-04-01 18:59:50,1317,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #207: World Without Mom (Episode 7),2022-04-01 18:48:32,491,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #207: World Without Mom (Episode 7),2022-04-01 18:26:35,246,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #206: 36 Good Hours (Episode 6),2022-04-01 17:37:44,2445,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #205: You vs. Me (Episode 5),2022-04-01 17:09:14,1693,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #205: You vs. Me (Episode 5),2022-04-01 15:38:47,613,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #204: With Friends Like These (Episode 4),2022-04-01 15:18:01,1126,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #204: With Friends Like These (Episode 4),2022-04-01 14:05:27,1367,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #203: Monster Problem (Episode 3),2022-04-01 13:27:45,2262,Device Type 0
User 4,Raising Dion: Season 2: ISSUE #202: Sankofa (Episode 2),2022-04-01 12:52:01,2143,Device Type 0
User 4,DEATH NOTE: Death Note: Glare (Episode 8),2022-04-01 08:00:08,1230,Device Type 5
User 4,DEATH NOTE: Death Note: Overcast (Episode 7),2022-04-01 07:39:49,1204,Device Type 5
User 4,DEATH NOTE: Death Note: Unraveling (Episode 6),2022-04-01 07:36:57,150,Device Type 5
User 4,Raising Dion: Season 2: ISSUE #201: A Hero Returns (Episode 1),2022-04-01 05:23:10,2378,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #109: Storm Killer (Episode 9),2022-04-01 04:40:37,2543,Device Type 0
User 4,DEATH NOTE: Death Note: Unraveling (Episode 6),2022-04-01 04:31:40,1050,Device Type 5
User 4,Raising Dion: Season 1: ISSUE #108: You Won't Like Him When He's Angry (Episode 8),2022-04-01 03:51:25,2634,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #107: Why So Vomity? (Episode 7),2022-04-01 03:34:57,986,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #107: Why So Vomity? (Episode 7),2022-04-01 02:58:38,1859,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #106: Super Friends (Episode 6),2022-04-01 02:56:38,119,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #106: Super Friends (Episode 6),2022-04-01 01:47:55,2805,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #105: Days of Mark's Future Past (Episode 5),2022-04-01 01:20:18,1655,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #106: Super Friends (Episode 6),2022-04-01 01:19:54,18,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #106: Super Friends (Episode 6),2022-03-31 21:10:42,481,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #105: Days of Mark's Future Past (Episode 5),2022-03-31 20:30:09,2405,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #104: Welcome to BIONA. Hope You Survive the Experience (Episode 4),2022-03-31 19:41:33,2893,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #103: Watch Man (Episode 3),2022-03-31 18:50:38,2814,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #102: Fortress of Solitude (Episode 2),2022-03-31 18:47:39,178,Device Type 0
User 4,Hey Sinamika,2022-03-31 18:15:53,1895,Device Type 0
User 4,Hey Sinamika,2022-03-31 17:50:04,1467,Device Type 0
User 4,Hey Sinamika,2022-03-31 17:45:33,263,Device Type 0
User 4,Hey Sinamika,2022-03-31 17:17:56,1628,Device Type 0
User 4,Hey Sinamika,2022-03-31 17:15:19,151,Device Type 0
User 4,Hey Sinamika,2022-03-31 16:47:10,1612,Device Type 0
User 4,Hey Sinamika,2022-03-31 16:24:03,1340,Device Type 0
User 4,The Big Bang Theory: Season 1_hook_primary_16x9,2022-03-31 14:52:07,21,Device Type 5
User 4,Space Force: Season 1: THE LAUNCH (Episode 1),2022-03-31 14:51:01,8,Device Type 5
User 4,Space Force: Season 2: THE HACK (Episode 7),2022-03-31 07:49:23,1237,Device Type 5
User 4,Trailer: Hey Sinamika (Tamil),2022-03-31 07:48:49,30,Device Type 5
User 4,Trailer: Hey Sinamika (Tamil),2022-03-31 07:48:40,5,Device Type 5
User 4,Space Force: Season 2: THE HACK (Episode 7),2022-03-31 04:23:14,359,Device Type 5
User 4,Space Force: Season 2: THE DOCTOR'S APPOINTMENT (Episode 6),2022-03-31 04:05:10,1080,Device Type 5
User 4,Raising Dion: Season 1: ISSUE #102: Fortress of Solitude (Episode 2),2022-03-31 03:39:00,1999,Device Type 0
User 4,Raising Dion: Season 1: ISSUE #101: How Do You Raise a Superhero? (Episode 1),2022-03-31 02:58:05,2454,Device Type 0
User 4,The Good Cop: Season 1: Who Cut Mrs. Ackroyd in Half? (Episode 10),2022-03-31 01:37:19,2087,Device Type 0
User 4,The Good Cop: Season 1: Why Kill a Busboy? (Episode 9),2022-03-31 01:36:44,14,Device Type 0
User 4,The Good Cop: Season 1: Who Cut Mrs. Ackroyd in Half? (Episode 10),2022-03-31 01:36:40,3,Device Type 0
User 4,The Good Cop: Season 1: Who Cut Mrs. Ackroyd in Half? (Episode 10),2022-03-30 19:25:14,2869,Device Type 0
User 4,The Good Cop: Season 1: Why Kill a Busboy? (Episode 9),2022-03-30 18:45:28,2385,Device Type 0
User 4,The Good Cop: Season 1: Why Kill a Busboy? (Episode 9),2022-03-30 18:20:17,196,Device Type 0
User 4,The Good Cop: Season 1: Why Kill a Busboy? (Episode 9),2022-03-30 18:18:23,5,Device Type 0
User 4,Space Force: Season 2: THE DOCTOR'S APPOINTMENT (Episode 6),2022-03-30 15:49:37,438,Device Type 5
User 4,Space Force: Season 2: MAD (BUFF) CONFIDENCE (Episode 5),2022-03-30 15:27:32,1324,Device Type 5
User 4,Space Force: Season 2: THE EUROPA PROJECT (Episode 4),2022-03-30 15:05:17,1330,Device Type 5
User 4,Space Force: Season 2: THE CHINESE DELEGATION (Episode 3),2022-03-30 15:04:35,38,Device Type 5
User 4,The Good Cop: Season 1: Will Cora Get Married? (Episode 8),2022-03-30 13:28:15,1217,Device Type 0
User 4,The Good Cop: Season 1: Will Cora Get Married? (Episode 8),2022-03-30 13:18:43,569,Device Type 0
User 4,The Good Cop: Season 1: Will Cora Get Married? (Episode 8),2022-03-30 12:38:17,1055,Device Type 0
User 4,The Good Cop: Season 1: Who Killed the Guy on the Ski Lift? (Episode 7),2022-03-30 12:36:49,86,Device Type 0
User 4,The Good Cop: Season 1: Who Killed the Guy on the Ski Lift? (Episode 7),2022-03-30 12:32:57,222,Device Type 0
User 4,Space Force: Season 2: THE CHINESE DELEGATION (Episode 3),2022-03-30 08:22:08,1499,Device Type 5
User 4,Space Force: Season 2: BUDGET CUTS (Episode 2),2022-03-30 07:53:15,1607,Device Type 5
User 4,Space Force: Season 2: THE INQUIRY (Episode 1),2022-03-30 07:41:28,704,Device Type 5
User 4,Space Force: Season 2: THE INQUIRY (Episode 1),2022-03-30 05:37:01,762,Device Type 5
User 4,Space Force: Season 1: PROPORTIONATE RESPONSE (Episode 10),2022-03-30 05:00:21,2003,Device Type 5
User 4,The Good Cop: Season 1: Who Killed the Guy on the Ski Lift? (Episode 7),2022-03-30 04:05:56,467,Device Type 0
User 4,The Good Cop: Season 1: Who Killed the Guy on the Ski Lift? (Episode 7),2022-03-30 03:46:30,881,Device Type 0
User 4,The Good Cop: Season 1: Who Killed the Guy on the Ski Lift? (Episode 7),2022-03-30 03:12:17,1079,Device Type 0
User 4,The Good Cop: Season 1: Did the TV Star Do It? (Episode 6),2022-03-30 02:29:39,2522,Device Type 0
User 4,The Good Cop: Season 1: Will Big Tony Roll Over? (Episode 5),2022-03-30 01:48:21,1841,Device Type 0
User 4,The Good Cop: Season 1: Did the TV Star Do It? (Episode 6),2022-03-30 01:47:43,28,Device Type 0
User 4,The Good Cop: Season 1: Did the TV Star Do It? (Episode 6),2022-03-29 20:16:06,1368,Device Type 0
User 4,The Good Cop: Season 1: Will Big Tony Roll Over? (Episode 5),2022-03-29 19:28:57,2547,Device Type 0
User 4,The Good Cop: Season 1: Will the Good Cop Bowl 300? (Episode 4),2022-03-29 18:42:44,2764,Device Type 0
User 4,The Good Cop: Season 1: Who Is the Ugly German Lady? (Episode 3),2022-03-29 18:26:34,969,Device Type 0
User 4,Space Force: Season 1: PROPORTIONATE RESPONSE (Episode 10),2022-03-29 16:03:44,1,Device Type 5
User 4,Space Force: Season 1: IT’S GOOD TO BE BACK ON THE MOON (Episode 9),2022-03-29 15:46:10,1032,Device Type 5
User 4,Space Force: Season 1: IT’S GOOD TO BE BACK ON THE MOON (Episode 9),2022-03-29 15:22:52,897,Device Type 5
User 4,Space Force: Season 1: CONJUGAL VISIT (Episode 8),2022-03-29 14:58:48,1419,Device Type 5
User 4,Blade Runner 2049_hook_primary_16x9,2022-03-29 14:58:18,6,Device Type 5
User 4,The Good Cop: Season 1: Who Is the Ugly German Lady? (Episode 3),2022-03-29 13:44:33,767,Device Type 0
User 4,Space Force: Season 1: CONJUGAL VISIT (Episode 8),2022-03-29 08:17:12,5,Device Type 5
User 4,Space Force: Season 1: EDISON JAYMES (Episode 7),2022-03-29 07:52:37,1471,Device Type 5
User 4,Space Force: Season 1: THE SPY (Episode 6),2022-03-29 07:43:33,542,Device Type 5
User 4,Space Force: Season 1: THE SPY (Episode 6),2022-03-29 04:29:06,1381,Device Type 5
User 4,Crazy Rich Asians_hook_primary_16x9,2022-03-29 04:27:45,38,Device Type 5
User 4,The Good Cop: Season 1: Who Is the Ugly German Lady? (Episode 3),2022-03-29 03:58:26,543,Device Type 0
User 4,The Good Cop: Season 1: Who Is the Ugly German Lady? (Episode 3),2022-03-29 03:51:43,389,Device Type 0
User 4,The Good Cop: Season 1: What Is the Supermodel's Secret? (Episode 2),2022-03-29 02:55:54,2537,Device Type 0
User 4,The Good Cop: Season 1: Who Framed the Good Cop? (Episode 1),2022-03-29 02:22:07,2007,Device Type 0
User 4,The Good Cop: Season 1: Who Framed the Good Cop? (Episode 1),2022-03-28 20:53:05,2261,Device Type 0
User 4,iZombie: Season 5: All's	Well That Ends Well (Episode 13),2022-03-28 20:08:47,1476,Device Type 0
User 4,iZombie: Season 5: All's	Well That Ends Well (Episode 13),2022-03-28 19:51:41,1020,Device Type 0
User 4,"iZombie: Season 5: Bye,	Zombies (Episode 12)",2022-03-28 19:31:00,1240,Device Type 0
User 4,"iZombie: Season 5: Bye,	Zombies (Episode 12)",2022-03-28 19:05:12,1266,Device Type 0
User 4,iZombie: Season 5: Killer Queen (Episode 11),2022-03-28 18:38:24,1492,Device Type 0
User 4,iZombie: Season 5: Killer Queen (Episode 11),2022-03-28 18:17:19,1086,Device Type 0
User 4,iZombie: Season 5: Night and the Zombie City (Episode 10),2022-03-28 17:57:44,1174,Device Type 0
User 4,iZombie: Season 5: Night and the Zombie City (Episode 10),2022-03-28 17:54:47,174,Device Type 0
User 4,iZombie: Season 5: Night and the Zombie City (Episode 10),2022-03-28 17:30:38,1157,Device Type 0
User 4,iZombie: Season 5: The	Fresh Princess (Episode 9),2022-03-28 17:24:24,373,Device Type 0
User 4,iZombie: Season 5: The	Fresh Princess (Episode 9),2022-03-28 16:45:03,2155,Device Type 0
User 4,iZombie: Season 5: Death of	a Car Salesman (Episode 8),2022-03-28 16:38:52,371,Device Type 0
User 4,iZombie: Season 5: Death of	a Car Salesman (Episode 8),2022-03-28 15:36:31,2137,Device Type 0
User 4,iZombie: Season 5: Filleted to Rest (Episode 7),2022-03-28 14:48:48,2475,Device Type 0
User 4,Space Force: Season 1: THE SPY (Episode 6),2022-03-28 14:47:32,11,Device Type 5
User 4,iZombie: Season 5: The	Scratchmaker (Episode 6),2022-03-28 14:47:04,103,Device Type 0
User 4,Space Force: Season 1: SPACE FLAG (Episode 5),2022-03-28 14:46:07,82,Device Type 5
User 4,iZombie: Season 5: The	Scratchmaker (Episode 6),2022-03-28 13:38:29,2364,Device Type 0
User 4,iZombie: Season 5: Death Moves	 Pretty Fast (Episode 5),2022-03-28 13:18:08,1219,Device Type 0
User 4,iZombie: Season 5: Death Moves	 Pretty Fast (Episode 5),2022-03-28 12:53:54,1098,Device Type 0
User 4,iZombie: Season 5: Death Moves	 Pretty Fast (Episode 5),2022-03-28 12:49:07,166,Device Type 0
User 4,iZombie: Season 5: Dot	Zom (Episode 4),2022-03-28 12:18:25,1785,Device Type 0
User 4,iZombie: Season 5: Dot	Zom (Episode 4),2022-03-28 12:07:52,373,Device Type 0
User 4,iZombie: Season 5: Dot	Zom (Episode 4),2022-03-28 10:48:03,164,Device Type 0
User 4,iZombie: Season 5: Dot	Zom (Episode 4),2022-03-28 10:37:49,313,Device Type 0
User 4,"iZombie: Season 5: Five, Six,	Seven, Ate! (Episode 3)",2022-03-28 10:09:26,1242,Device Type 0
User 4,"iZombie: Season 5: Five, Six,	Seven, Ate! (Episode 3)",2022-03-28 09:29:01,1275,Device Type 0
User 4,iZombie: Season 5: Dead Lift (Episode 2),2022-03-28 09:21:40,440,Device Type 0
User 4,iZombie: Season 5: Dead Lift (Episode 2),2022-03-28 09:11:14,132,Device Type 0
User 4,iZombie: Season 5: Dead Lift (Episode 2),2022-03-28 08:24:11,2047,Device Type 0
User 4,iZombie: Season 5: Thug Death (Episode 1),2022-03-28 08:23:15,56,Device Type 0
User 4,Space Force: Season 1: SPACE FLAG (Episode 5),2022-03-28 08:16:29,1559,Device Type 5
User 4,Space Force: Season 1: LUNAR HABITAT (Episode 4),2022-03-28 07:45:21,1861,Device Type 5
User 4,The Blind Side_hook_primary_16x9,2022-03-28 07:45:02,4,Device Type 5
User 4,iZombie: Season 5: Thug Death (Episode 1),2022-03-28 07:30:52,1922,Device Type 0
User 4,iZombie: Season 5: Thug Death (Episode 1),2022-03-28 06:26:37,49,Device Type 0
User 4,iZombie: Season 5: Thug Death (Episode 1),2022-03-28 05:22:20,536,Device Type 0
User 4,iZombie: Season 4: And He Shall Be a Good Man (Episode 13),2022-03-28 04:41:00,2480,Device Type 0
User 4,Space Force: Season 1: MARK AND MALLORY GO TO WASHINGTON (Episode 3),2022-03-28 04:34:22,1660,Device Type 5
User 4,iZombie: Season 4: You've Got to Hide Your Liv Away (Episode 12),2022-03-28 04:09:18,1901,Device Type 0
User 4,iZombie: Season 4: You've Got to Hide Your Liv Away (Episode 12),2022-03-28 03:50:14,638,Device Type 0
User 4,iZombie: Season 4: Insane in the Germ Brain (Episode 11),2022-03-28 03:50:11,1,Device Type 0
User 4,iZombie: Season 4: Insane in the Germ Brain (Episode 11),2022-03-28 02:45:23,3473,Device Type 0
User 4,"iZombie: Season 4: Yipee Ki Brain, Motherscratcher (Episode 10)",2022-03-28 02:23:42,1301,Device Type 0
